,PINCP
94653,False
94654,False
94655,True
94656,False
94657,False
94658,False
94659,False
94660,False
94661,False
94662,True
94663,False
94664,True
94665,False
94666,True
94667,True
94668,True
94669,True
94670,False
94671,False
94672,True
94673,False
94674,False
94675,True
94676,False
94677,True
94678,False
94679,False
94680,False
94681,False
94682,False
94683,False
94684,True
94685,True
94686,False
94687,True
94688,False
94689,True
94690,True
94691,False
94692,False
94693,False
94694,True
94695,False
94696,True
94697,False
94698,False
94699,False
94700,False
94701,False
94702,True
94703,False
94704,False
94705,False
94706,False
94707,True
94708,True
94709,False
94710,True
94711,False
94712,True
94713,False
94714,False
94715,True
94716,False
94717,True
94718,False
94719,False
94720,False
94721,False
94722,False
94723,False
94724,False
94725,False
94726,False
94727,True
94728,True
94729,True
94730,False
94731,False
94732,False
94733,False
94734,True
94735,False
94736,True
94737,True
94738,False
94739,False
94740,False
94741,True
94742,False
94743,False
94744,False
94745,False
94746,True
94747,True
94748,True
94749,False
94750,False
94751,False
94752,False
94753,False
94754,False
94755,False
94756,True
94757,True
94758,False
94759,False
94760,False
94761,False
94762,False
94763,False
94764,False
94765,False
94766,False
94767,False
94768,False
94769,False
94770,False
94771,False
94772,True
94773,False
94774,False
94775,False
94776,False
94777,False
94778,False
94779,False
94780,False
94781,False
94782,True
94783,False
94784,True
94785,False
94786,False
94787,False
94788,False
94789,False
94790,True
94791,False
94792,False
94793,False
94794,False
94795,False
94796,False
94797,True
94798,True
94799,False
94800,False
94801,False
94802,False
94803,True
94804,False
94805,False
94806,True
94807,True
94808,False
94809,False
94810,True
94811,False
94812,False
94813,True
94814,False
94815,False
94816,True
94817,False
94818,False
94819,True
94820,True
94821,True
94822,False
94823,False
94824,True
94825,False
94826,False
94827,False
94828,False
94829,True
94830,True
94831,True
94832,False
94833,True
94834,False
94835,False
94836,True
94837,False
94838,False
94839,True
94840,True
94841,True
94842,True
94843,False
94844,False
94845,False
94846,False
94847,False
94848,False
94849,False
94850,False
94851,True
94852,True
94853,False
94854,True
94855,False
94856,False
94857,False
94858,True
94859,False
94860,True
94861,False
94862,True
94863,True
94864,True
94865,False
94866,False
94867,False
94868,True
94869,True
94870,False
94871,False
94872,False
94873,False
94874,True
94875,True
94876,False
94877,False
94878,False
94879,False
94880,True
94881,False
94882,False
94883,False
94884,False
94885,False
94886,False
94887,False
94888,False
94889,False
94890,False
94891,False
94892,True
94893,True
94894,False
94895,False
94896,True
94897,False
94898,False
94899,True
94900,True
94901,True
94902,False
94903,False
94904,True
94905,False
94906,True
94907,True
94908,False
94909,False
94910,False
94911,True
94912,True
94913,False
94914,False
94915,False
94916,False
94917,False
94918,False
94919,False
94920,False
94921,False
94922,True
94923,False
94924,True
94925,False
94926,False
94927,False
94928,False
94929,False
94930,False
94931,False
94932,True
94933,False
94934,False
94935,True
94936,False
94937,True
94938,False
94939,False
94940,False
94941,False
94942,False
94943,True
94944,False
94945,False
94946,True
94947,True
94948,False
94949,True
94950,True
94951,False
94952,False
94953,True
94954,True
94955,False
94956,True
94957,False
94958,True
94959,False
94960,True
94961,True
94962,True
94963,True
94964,False
94965,True
94966,True
94967,True
94968,False
94969,False
94970,True
94971,False
94972,False
94973,True
94974,False
94975,True
94976,True
94977,False
94978,False
94979,False
94980,False
94981,False
94982,False
94983,False
94984,False
94985,False
94986,False
94987,True
94988,True
94989,True
94990,False
94991,False
94992,False
94993,False
94994,False
94995,False
94996,False
94997,True
94998,False
94999,True
95000,True
95001,True
95002,True
95003,False
95004,False
95005,True
95006,True
95007,False
95008,False
95009,False
95010,True
95011,True
95012,False
95013,False
95014,True
95015,False
95016,False
95017,False
95018,True
95019,True
95020,False
95021,False
95022,False
95023,True
95024,False
95025,True
95026,True
95027,False
95028,False
95029,False
95030,True
95031,True
95032,False
95033,False
95034,False
95035,False
95036,False
95037,False
95038,False
95039,False
95040,False
95041,False
95042,False
95043,False
95044,False
95045,False
95046,True
95047,False
95048,True
95049,True
95050,True
95051,False
95052,True
95053,False
95054,True
95055,False
95056,True
95057,True
95058,True
95059,False
95060,True
95061,False
95062,False
95063,True
95064,True
95065,False
95066,False
95067,False
95068,True
95069,False
95070,True
95071,False
95072,True
95073,False
95074,False
95075,False
95076,False
95077,False
95078,True
95079,False
95080,True
95081,True
95082,False
95083,False
95084,False
95085,False
95086,True
95087,True
95088,True
95089,True
95090,False
95091,False
95092,True
95093,False
95094,True
95095,True
95096,True
95097,True
95098,True
95099,False
95100,False
95101,False
95102,False
95103,False
95104,True
95105,False
95106,False
95107,False
95108,False
95109,True
95110,True
95111,False
95112,False
95113,False
95114,False
95115,True
95116,True
95117,True
95118,False
95119,False
95120,False
95121,False
95122,True
95123,True
95124,False
95125,False
95126,False
95127,False
95128,False
95129,False
95130,True
95131,True
95132,True
95133,True
95134,False
95135,False
95136,True
95137,False
95138,True
95139,False
95140,True
95141,True
95142,False
95143,False
95144,False
95145,False
95146,True
95147,True
95148,True
95149,True
95150,False
95151,True
95152,False
95153,True
95154,False
95155,False
95156,False
95157,False
95158,False
95159,False
95160,False
95161,False
95162,True
95163,True
95164,True
95165,True
95166,True
95167,False
95168,False
95169,True
95170,False
95171,True
95172,False
95173,False
95174,False
95175,False
95176,False
95177,False
95178,False
95179,True
95180,True
95181,False
95182,False
95183,False
95184,False
95185,True
95186,True
95187,True
95188,False
95189,False
95190,True
95191,False
95192,False
95193,True
95194,False
95195,False
95196,False
95197,False
95198,False
95199,False
95200,True
95201,True
95202,False
95203,False
95204,False
95205,False
95206,False
95207,False
95208,False
95209,False
95210,True
95211,True
95212,False
95213,False
95214,False
95215,False
95216,False
95217,True
95218,True
95219,False
95220,False
95221,False
95222,True
95223,False
95224,True
95225,False
95226,False
95227,False
95228,False
95229,False
95230,False
95231,False
95232,True
95233,False
95234,False
95235,False
95236,False
95237,False
95238,False
95239,False
95240,True
95241,False
95242,False
95243,False
95244,False
95245,False
95246,False
95247,False
95248,False
95249,False
95250,False
95251,False
95252,False
95253,False
95254,True
95255,True
95256,False
95257,False
95258,True
95259,False
95260,False
95261,True
95262,False
95263,True
95264,True
95265,False
95266,False
95267,False
95268,True
95269,False
95270,False
95271,False
95272,False
95273,False
95274,True
95275,False
95276,True
95277,True
95278,True
95279,False
95280,False
95281,True
95282,True
95283,False
95284,False
95285,False
95286,True
95287,True
95288,False
95289,False
95290,True
95291,False
95292,False
95293,False
95294,False
95295,False
95296,False
95297,False
95298,False
95299,True
95300,False
95301,False
95302,False
95303,False
95304,False
95305,True
95306,True
95307,False
95308,False
95309,False
95310,False
95311,False
95312,True
95313,True
95314,False
95315,True
95316,False
95317,True
95318,False
95319,True
95320,True
95321,False
95322,False
95323,False
95324,False
95325,False
95326,False
95327,False
95328,False
95329,True
95330,True
95331,False
95332,False
95333,False
95334,False
95335,False
95336,False
95337,True
95338,True
95339,False
95340,True
95341,False
95342,False
95343,True
95344,False
95345,False
95346,False
95347,False
95348,False
95349,True
95350,False
95351,False
95352,False
95353,False
95354,False
95355,True
95356,False
95357,True
95358,False
95359,False
95360,True
95361,True
95362,False
95363,False
95364,False
95365,False
95366,False
95367,False
95368,True
95369,False
95370,False
95371,True
95372,False
95373,False
95374,False
95375,True
95376,True
95377,False
95378,True
95379,False
95380,False
95381,True
95382,True
95383,True
95384,True
95385,False
95386,True
95387,True
95388,True
95389,False
95390,False
95391,True
95392,False
95393,False
95394,False
95395,True
95396,False
95397,False
95398,False
95399,True
95400,False
95401,True
95402,False
95403,False
95404,False
95405,False
95406,False
95407,False
95408,False
95409,False
95410,False
95411,False
95412,True
95413,False
95414,False
95415,False
95416,False
95417,False
95418,False
95419,True
95420,True
95421,False
95422,False
95423,False
95424,False
95425,False
95426,False
95427,False
95428,True
95429,True
95430,True
95431,False
95432,False
95433,True
95434,False
95435,False
95436,True
95437,False
95438,False
95439,True
95440,False
95441,False
95442,False
95443,True
95444,False
95445,False
95446,False
95447,False
95448,True
95449,False
95450,False
95451,True
95452,False
95453,False
95454,True
95455,True
95456,True
95457,True
95458,False
95459,False
95460,True
95461,True
95462,True
95463,True
95464,False
95465,True
95466,True
95467,False
95468,False
95469,True
95470,False
95471,True
95472,True
95473,False
95474,False
95475,False
95476,True
95477,True
95478,False
95479,False
95480,True
95481,False
95482,True
95483,False
95484,False
95485,False
95486,False
95487,True
95488,False
95489,False
95490,False
95491,False
95492,True
95493,True
95494,False
95495,False
95496,False
95497,False
95498,False
95499,False
95500,False
95501,False
95502,True
95503,True
95504,True
95505,False
95506,False
95507,False
95508,False
95509,False
95510,True
95511,True
95512,False
95513,False
95514,False
95515,False
95516,False
95517,False
95518,True
95519,True
95520,True
95521,True
95522,False
95523,True
95524,False
95525,False
95526,False
95527,False
95528,True
95529,True
95530,True
95531,False
95532,False
95533,False
95534,True
95535,True
95536,False
95537,False
95538,False
95539,False
95540,False
95541,False
95542,False
95543,False
95544,True
95545,False
95546,True
95547,True
95548,False
95549,False
95550,False
95551,True
95552,True
95553,False
95554,True
95555,False
95556,True
95557,False
95558,True
95559,False
95560,False
95561,True
95562,True
95563,False
95564,False
95565,False
95566,False
95567,True
95568,True
95569,False
95570,False
95571,False
95572,False
95573,False
95574,False
95575,False
95576,False
95577,False
95578,True
95579,True
95580,False
95581,True
95582,True
95583,False
95584,True
95585,False
95586,True
95587,True
95588,False
95589,False
95590,False
95591,False
95592,False
95593,False
95594,True
95595,True
95596,False
95597,True
95598,True
95599,True
95600,True
95601,False
95602,False
95603,True
95604,False
95605,False
95606,False
95607,False
95608,True
95609,False
95610,False
95611,True
95612,False
95613,True
95614,True
95615,False
95616,True
95617,True
95618,True
95619,True
95620,False
95621,True
95622,False
95623,False
95624,False
95625,False
95626,False
95627,True
95628,False
95629,True
95630,True
95631,True
95632,True
95633,False
95634,False
95635,True
95636,True
95637,True
95638,False
95639,False
95640,False
95641,False
95642,True
95643,True
95644,False
95645,False
95646,True
95647,False
95648,True
95649,True
95650,True
95651,False
95652,True
95653,False
95654,False
95655,False
95656,True
95657,True
95658,False
95659,False
95660,True
95661,True
95662,True
95663,False
95664,True
95665,True
95666,False
95667,False
95668,True
95669,False
95670,True
95671,True
95672,False
95673,False
95674,False
95675,True
95676,False
95677,True
95678,False
95679,False
95680,True
95681,True
95682,True
95683,True
95684,False
95685,False
95686,False
95687,False
95688,True
95689,False
95690,False
95691,False
95692,True
95693,True
95694,False
95695,False
95696,False
95697,False
95698,True
95699,False
95700,False
95701,True
95702,True
95703,True
95704,False
95705,False
95706,False
95707,False
95708,True
95709,False
95710,False
95711,False
95712,False
95713,True
95714,False
95715,False
95716,False
95717,True
95718,False
95719,False
95720,False
95721,True
95722,False
95723,True
95724,False
95725,False
95726,False
95727,True
95728,False
95729,True
95730,False
95731,True
95732,False
95733,False
95734,True
95735,True
95736,True
95737,True
95738,True
95739,False
95740,False
95741,True
95742,True
95743,False
95744,True
95745,False
95746,False
95747,False
95748,True
95749,True
95750,True
95751,True
95752,False
95753,False
95754,False
95755,False
95756,False
95757,True
95758,True
95759,True
95760,True
95761,False
95762,False
95763,False
95764,False
95765,True
95766,False
95767,False
95768,False
95769,False
95770,True
95771,False
95772,False
95773,True
95774,False
95775,True
95776,True
95777,False
95778,False
95779,True
95780,True
95781,True
95782,False
95783,False
95784,True
95785,True
95786,False
95787,False
95788,True
95789,True
95790,True
95791,False
95792,False
95793,False
95794,True
95795,True
95796,True
95797,False
95798,True
95799,False
95800,True
95801,False
95802,False
95803,False
95804,False
95805,False
95806,True
95807,False
95808,True
95809,False
95810,False
95811,True
95812,False
95813,True
95814,False
95815,False
95816,True
95817,False
95818,True
95819,True
95820,True
95821,True
95822,True
95823,True
95824,True
95825,True
95826,True
95827,False
95828,False
95829,False
95830,False
95831,True
95832,True
95833,False
95834,False
95835,False
95836,False
95837,False
95838,False
95839,True
95840,False
95841,False
95842,False
95843,True
95844,False
95845,True
95846,False
95847,True
95848,False
95849,False
95850,True
95851,False
95852,True
95853,True
95854,False
95855,False
95856,False
95857,False
95858,False
95859,True
95860,False
95861,False
95862,False
95863,True
95864,True
95865,False
95866,True
95867,False
95868,False
95869,False
95870,False
95871,False
95872,True
95873,False
95874,False
95875,False
95876,False
95877,True
95878,True
95879,True
95880,False
95881,False
95882,False
95883,False
95884,False
95885,False
95886,True
95887,False
95888,False
95889,False
95890,False
95891,True
95892,True
95893,True
95894,False
95895,True
95896,True
95897,True
95898,False
95899,False
95900,False
95901,True
95902,True
95903,True
95904,False
95905,False
95906,True
95907,False
95908,False
95909,False
95910,False
95911,False
95912,False
95913,False
95914,False
95915,False
95916,False
95917,False
95918,False
95919,True
95920,False
95921,True
95922,True
95923,False
95924,True
95925,True
95926,False
95927,False
95928,True
95929,False
95930,True
95931,False
95932,False
95933,False
95934,False
95935,True
95936,True
95937,True
95938,False
95939,True
95940,False
95941,False
95942,True
95943,False
95944,False
95945,False
95946,False
95947,True
95948,True
95949,False
95950,True
95951,True
95952,False
95953,False
95954,False
95955,False
95956,False
95957,True
95958,True
95959,False
95960,True
95961,False
95962,False
95963,False
95964,True
95965,False
95966,False
95967,True
95968,False
95969,False
95970,False
95971,True
95972,False
95973,False
95974,True
95975,False
95976,False
95977,False
95978,False
95979,False
95980,False
95981,True
95982,False
95983,False
95984,True
95985,True
95986,True
95987,False
95988,True
95989,True
95990,False
95991,True
95992,False
95993,False
95994,False
95995,False
95996,False
95997,False
95998,False
95999,False
96000,True
96001,False
96002,False
96003,False
96004,False
96005,False
96006,True
96007,True
96008,False
96009,True
96010,False
96011,False
96012,False
96013,True
96014,False
96015,True
96016,False
96017,True
96018,False
96019,True
96020,False
96021,False
96022,False
96023,True
96024,True
96025,True
96026,False
96027,False
96028,False
96029,False
96030,True
96031,False
96032,False
96033,False
96034,False
96035,False
96036,True
96037,True
96038,False
96039,False
96040,False
96041,False
96042,False
96043,True
96044,False
96045,False
96046,True
96047,False
96048,False
96049,False
96050,False
96051,False
96052,False
96053,False
96054,False
96055,False
96056,True
96057,False
96058,False
96059,False
96060,True
96061,False
96062,False
96063,True
96064,False
96065,False
96066,False
96067,False
96068,False
96069,False
96070,False
96071,False
96072,True
96073,False
96074,False
96075,False
96076,False
96077,False
96078,False
96079,False
96080,False
96081,False
96082,False
96083,False
96084,True
96085,True
96086,False
96087,True
96088,False
96089,False
96090,False
96091,False
96092,False
96093,False
96094,False
96095,True
96096,False
96097,False
96098,False
96099,False
96100,False
96101,False
96102,False
96103,True
96104,False
96105,True
96106,False
96107,False
96108,True
96109,True
96110,True
96111,True
96112,False
96113,False
96114,False
96115,True
96116,False
96117,False
96118,False
96119,True
96120,False
96121,False
96122,False
96123,False
96124,False
96125,False
96126,True
96127,True
96128,False
96129,False
96130,False
96131,True
96132,False
96133,False
96134,False
96135,False
96136,False
96137,False
96138,True
96139,True
96140,True
96141,False
96142,False
96143,True
96144,False
96145,False
96146,True
96147,True
96148,True
96149,False
96150,False
96151,False
96152,False
96153,False
96154,False
96155,False
96156,False
96157,True
96158,True
96159,True
96160,True
96161,True
96162,False
96163,False
96164,False
96165,False
96166,False
96167,False
96168,False
96169,True
96170,False
96171,True
96172,False
96173,True
96174,True
96175,True
96176,False
96177,True
96178,True
96179,True
96180,True
96181,False
96182,True
96183,False
96184,True
96185,False
96186,True
96187,True
96188,False
96189,False
96190,True
96191,False
96192,False
96193,True
96194,True
96195,False
96196,False
96197,False
96198,False
96199,False
96200,False
96201,False
96202,False
96203,True
96204,True
96205,True
96206,False
96207,False
96208,True
96209,False
96210,False
96211,False
96212,False
96213,False
96214,False
96215,False
96216,True
96217,False
96218,True
96219,False
96220,False
96221,True
96222,True
96223,False
96224,False
96225,False
96226,False
96227,False
96228,False
96229,False
96230,False
96231,True
96232,True
96233,True
96234,True
96235,False
96236,True
96237,False
96238,True
96239,False
96240,False
96241,False
96242,False
96243,True
96244,True
96245,False
96246,True
96247,True
96248,False
96249,False
96250,True
96251,True
96252,False
96253,False
96254,False
96255,True
96256,False
96257,False
96258,False
96259,False
96260,False
96261,False
96262,False
96263,True
96264,False
96265,False
96266,True
96267,True
96268,False
96269,False
96270,False
96271,False
96272,False
96273,False
96274,False
96275,False
96276,False
96277,True
96278,False
96279,False
96280,False
96281,False
96282,False
96283,False
96284,True
96285,True
96286,True
96287,False
96288,True
96289,False
96290,True
96291,True
96292,True
96293,True
96294,True
96295,False
96296,True
96297,True
96298,True
96299,False
96300,False
96301,False
96302,True
96303,True
96304,False
96305,False
96306,False
96307,False
96308,False
96309,False
96310,False
96311,False
96312,False
96313,False
96314,True
96315,True
96316,True
96317,False
96318,True
96319,False
96320,False
96321,False
96322,False
96323,False
96324,True
96325,False
96326,False
96327,False
96328,False
96329,False
96330,False
96331,False
96332,False
96333,False
96334,False
96335,False
96336,False
96337,False
96338,False
96339,True
96340,True
96341,True
96342,False
96343,True
96344,False
96345,False
96346,False
96347,True
96348,True
96349,True
96350,False
96351,False
96352,False
96353,False
96354,True
96355,False
96356,False
96357,True
96358,False
96359,True
96360,True
96361,False
96362,False
96363,False
96364,True
96365,False
96366,False
96367,False
96368,False
96369,False
96370,True
96371,False
96372,False
96373,False
96374,True
96375,True
96376,False
96377,True
96378,True
96379,True
96380,False
96381,False
96382,False
96383,False
96384,False
96385,True
96386,False
96387,True
96388,False
96389,False
96390,True
96391,False
96392,False
96393,False
96394,False
96395,True
96396,True
96397,True
96398,True
96399,False
96400,False
96401,False
96402,False
96403,True
96404,True
96405,False
96406,False
96407,True
96408,False
96409,False
96410,False
96411,False
96412,False
96413,False
96414,True
96415,False
96416,True
96417,False
96418,True
96419,True
96420,True
96421,False
96422,False
96423,False
96424,False
96425,False
96426,False
96427,True
96428,False
96429,True
96430,False
96431,False
96432,True
96433,False
96434,False
96435,False
96436,True
96437,False
96438,False
96439,False
96440,False
96441,False
96442,False
96443,False
96444,True
96445,True
96446,True
96447,False
96448,False
96449,True
96450,False
96451,False
96452,False
96453,True
96454,False
96455,True
96456,False
96457,False
96458,True
96459,True
96460,False
96461,False
96462,True
96463,True
96464,False
96465,True
96466,True
96467,True
96468,True
96469,True
96470,False
96471,False
96472,False
96473,True
96474,False
96475,False
96476,False
96477,False
96478,True
96479,True
96480,False
96481,False
96482,False
96483,False
96484,False
96485,False
96486,False
96487,False
96488,True
96489,False
96490,True
96491,True
96492,False
96493,False
96494,True
96495,True
96496,False
96497,False
96498,False
96499,False
96500,False
96501,False
96502,False
96503,True
96504,False
96505,False
96506,False
96507,False
96508,True
96509,False
96510,True
96511,True
96512,False
96513,True
96514,False
96515,False
96516,False
96517,True
96518,True
96519,False
96520,False
96521,True
96522,False
96523,True
96524,False
96525,False
96526,False
96527,False
96528,False
96529,False
96530,False
96531,True
96532,True
96533,False
96534,False
96535,False
96536,True
96537,False
96538,True
96539,False
96540,False
96541,False
96542,False
96543,False
96544,True
96545,False
96546,True
96547,True
96548,False
96549,False
96550,True
96551,True
96552,True
96553,True
96554,False
96555,False
96556,True
96557,False
96558,True
96559,False
96560,True
96561,False
96562,False
96563,True
96564,True
96565,False
96566,False
96567,True
96568,False
96569,False
96570,False
96571,True
96572,True
96573,False
96574,False
96575,False
96576,False
96577,False
96578,False
96579,False
96580,False
96581,False
96582,True
96583,True
96584,False
96585,False
96586,False
96587,True
96588,False
96589,True
96590,True
96591,True
96592,True
96593,False
96594,False
96595,False
96596,False
96597,False
96598,False
96599,False
96600,True
96601,True
96602,False
96603,False
96604,True
96605,True
96606,True
96607,False
96608,True
96609,False
96610,True
96611,False
96612,False
96613,True
96614,False
96615,True
96616,False
96617,False
96618,True
96619,False
96620,False
96621,True
96622,True
96623,False
96624,False
96625,True
96626,True
96627,False
96628,False
96629,False
96630,False
96631,True
96632,False
96633,True
96634,False
96635,False
96636,False
96637,False
96638,False
96639,False
96640,False
96641,True
96642,False
96643,False
96644,True
96645,True
96646,False
96647,True
96648,False
96649,False
96650,False
96651,False
96652,False
96653,False
96654,True
96655,True
96656,False
96657,False
96658,False
96659,True
96660,False
96661,False
96662,False
96663,False
96664,False
96665,False
96666,True
96667,False
96668,True
96669,True
96670,False
96671,False
96672,False
96673,False
96674,False
96675,False
96676,True
96677,False
96678,True
96679,True
96680,False
96681,False
96682,False
96683,True
96684,True
96685,True
96686,True
96687,True
96688,True
96689,False
96690,True
96691,False
96692,True
96693,False
96694,False
96695,False
96696,True
96697,False
96698,False
96699,False
96700,False
96701,True
96702,True
96703,False
96704,True
96705,True
96706,False
96707,True
96708,True
96709,False
96710,True
96711,True
96712,False
96713,False
96714,False
96715,False
96716,False
96717,False
96718,False
96719,False
96720,False
96721,True
96722,True
96723,False
96724,True
96725,False
96726,False
96727,False
96728,True
96729,True
96730,False
96731,False
96732,True
96733,False
96734,False
96735,True
96736,True
96737,True
96738,False
96739,True
96740,False
96741,False
96742,False
96743,False
96744,False
96745,False
96746,True
96747,False
96748,False
96749,False
96750,False
96751,False
96752,True
96753,False
96754,False
96755,False
96756,True
96757,False
96758,False
96759,False
96760,False
96761,False
96762,False
96763,True
96764,False
96765,True
96766,False
96767,False
96768,False
96769,False
96770,False
96771,True
96772,False
96773,False
96774,True
96775,True
96776,True
96777,False
96778,False
96779,False
96780,False
96781,False
96782,False
96783,True
96784,False
96785,True
96786,True
96787,True
96788,False
96789,True
96790,False
96791,False
96792,False
96793,True
96794,True
96795,False
96796,False
96797,False
96798,False
96799,True
96800,False
96801,False
96802,False
96803,False
96804,False
96805,True
96806,False
96807,True
96808,False
96809,False
96810,False
96811,True
96812,True
96813,False
96814,False
96815,False
96816,False
96817,False
96818,False
96819,False
96820,False
96821,False
96822,False
96823,False
96824,True
96825,True
96826,True
96827,False
96828,False
96829,False
96830,True
96831,True
96832,False
96833,False
96834,False
96835,False
96836,False
96837,False
96838,True
96839,False
96840,False
96841,False
96842,True
96843,True
96844,False
96845,True
96846,True
96847,True
96848,False
96849,True
96850,True
96851,True
96852,True
96853,False
96854,False
96855,True
96856,False
96857,True
96858,False
96859,False
96860,True
96861,True
96862,False
96863,False
96864,False
96865,False
96866,True
96867,False
96868,True
96869,False
96870,False
96871,False
96872,True
96873,False
96874,True
96875,True
96876,False
96877,False
96878,True
96879,True
96880,False
96881,False
96882,False
96883,True
96884,True
96885,False
96886,False
96887,False
96888,False
96889,False
96890,False
96891,False
96892,True
96893,True
96894,False
96895,True
96896,True
96897,False
96898,True
96899,False
96900,False
96901,False
96902,True
96903,False
96904,False
96905,False
96906,True
96907,True
96908,False
96909,True
96910,True
96911,True
96912,False
96913,False
96914,True
96915,False
96916,False
96917,False
96918,True
96919,True
96920,True
96921,False
96922,False
96923,False
96924,True
96925,False
96926,False
96927,True
96928,False
96929,True
96930,False
96931,False
96932,False
96933,True
96934,True
96935,False
96936,False
96937,True
96938,False
96939,True
96940,False
96941,False
96942,True
96943,True
96944,False
96945,True
96946,True
96947,False
96948,False
96949,False
96950,False
96951,True
96952,False
96953,True
96954,False
96955,True
96956,True
96957,False
96958,False
96959,False
96960,False
96961,False
96962,False
96963,True
96964,False
96965,False
96966,True
96967,True
96968,True
96969,True
96970,True
96971,True
96972,False
96973,False
96974,True
96975,True
96976,False
96977,False
96978,False
96979,False
96980,False
96981,False
96982,False
96983,False
96984,True
96985,True
96986,False
96987,True
96988,False
96989,False
96990,False
96991,False
96992,True
96993,True
96994,False
96995,True
96996,False
96997,True
96998,True
96999,False
97000,False
97001,False
97002,True
97003,True
97004,True
97005,False
97006,False
97007,True
97008,True
97009,True
97010,True
97011,True
97012,False
97013,False
97014,True
97015,False
97016,True
97017,True
97018,False
97019,True
97020,True
97021,True
97022,True
97023,False
97024,False
97025,False
97026,True
97027,True
97028,False
97029,False
97030,False
97031,False
97032,False
97033,False
97034,False
97035,True
97036,True
97037,False
97038,False
97039,False
97040,False
97041,False
97042,False
97043,False
97044,True
97045,False
97046,True
97047,False
97048,False
97049,True
97050,True
97051,True
97052,True
97053,False
97054,False
97055,False
97056,False
97057,False
97058,False
97059,True
97060,True
97061,False
97062,False
97063,False
97064,False
97065,False
97066,False
97067,False
97068,False
97069,True
97070,True
97071,True
97072,False
97073,False
97074,False
97075,False
97076,False
97077,False
97078,True
97079,False
97080,False
97081,False
97082,False
97083,False
97084,False
97085,False
97086,True
97087,False
97088,False
97089,False
97090,False
97091,False
97092,False
97093,False
97094,False
97095,True
97096,False
97097,False
97098,False
97099,False
97100,False
97101,True
97102,True
97103,True
97104,False
97105,True
97106,True
97107,True
97108,False
97109,False
97110,True
97111,True
97112,False
97113,False
97114,True
97115,True
97116,False
97117,False
97118,False
97119,True
97120,False
97121,False
97122,True
97123,False
97124,False
97125,False
97126,False
97127,False
97128,False
97129,False
97130,False
97131,False
97132,False
97133,False
97134,False
97135,True
97136,True
97137,True
97138,False
97139,False
97140,False
97141,True
97142,False
97143,False
97144,False
97145,False
97146,True
97147,False
97148,False
97149,True
97150,False
97151,False
97152,False
97153,True
97154,True
97155,False
97156,True
97157,True
97158,True
97159,True
97160,True
97161,True
97162,False
97163,True
97164,True
97165,False
97166,True
97167,True
97168,True
97169,True
97170,False
97171,False
97172,True
97173,False
97174,True
97175,True
97176,False
97177,False
97178,True
97179,False
97180,False
97181,False
97182,False
97183,False
97184,False
97185,True
97186,False
97187,False
97188,False
97189,False
97190,True
97191,False
97192,True
97193,True
97194,True
97195,False
97196,True
97197,False
97198,True
97199,True
97200,True
97201,False
97202,False
97203,False
97204,False
97205,True
97206,False
97207,False
97208,False
97209,False
97210,False
97211,True
97212,True
97213,False
97214,False
97215,False
97216,False
97217,False
97218,True
97219,False
97220,True
97221,False
97222,False
97223,False
97224,False
97225,True
97226,False
97227,True
97228,True
97229,True
97230,False
97231,True
97232,False
97233,False
97234,False
97235,False
97236,False
97237,False
97238,False
97239,False
97240,True
97241,True
97242,False
97243,False
97244,False
97245,False
97246,False
97247,False
97248,True
97249,False
97250,False
97251,True
97252,True
97253,False
97254,False
97255,False
97256,False
97257,False
97258,False
97259,False
97260,False
97261,False
97262,True
97263,True
97264,False
97265,False
97266,False
97267,False
97268,False
97269,False
97270,True
97271,True
97272,False
97273,False
97274,False
97275,False
97276,False
97277,False
97278,False
97279,False
97280,False
97281,True
97282,True
97283,False
97284,False
97285,False
97286,True
97287,True
97288,True
97289,True
97290,False
97291,True
97292,True
97293,False
97294,True
97295,False
97296,True
97297,False
97298,True
97299,True
97300,False
97301,False
97302,False
97303,False
97304,False
97305,False
97306,False
97307,False
97308,True
97309,False
97310,True
97311,False
97312,False
97313,False
97314,False
97315,False
97316,True
97317,True
97318,False
97319,False
97320,False
97321,False
97322,True
97323,False
97324,True
97325,False
97326,False
97327,True
97328,False
97329,False
97330,True
97331,True
97332,False
97333,True
97334,False
97335,False
97336,False
97337,False
97338,False
97339,True
97340,True
97341,False
97342,True
97343,False
97344,False
97345,False
97346,False
97347,False
97348,False
97349,False
97350,False
97351,False
97352,True
97353,True
97354,True
97355,False
97356,True
97357,False
97358,False
97359,True
97360,True
97361,True
97362,False
97363,False
97364,False
97365,False
97366,True
97367,False
97368,False
97369,False
97370,False
97371,True
97372,True
97373,False
97374,False
97375,True
97376,True
97377,True
97378,True
97379,False
97380,False
97381,False
97382,False
97383,True
97384,True
97385,True
97386,False
97387,True
97388,True
97389,False
97390,True
97391,False
97392,False
97393,False
97394,True
97395,False
97396,True
97397,False
97398,False
97399,True
97400,False
97401,False
97402,False
97403,False
97404,False
97405,True
97406,False
97407,False
97408,False
97409,True
97410,False
97411,False
97412,False
97413,False
97414,False
97415,True
97416,True
97417,True
97418,False
97419,True
97420,False
97421,False
97422,True
97423,False
97424,True
97425,False
97426,False
97427,False
97428,False
97429,False
97430,False
97431,False
97432,False
97433,False
97434,False
97435,True
97436,True
97437,False
97438,True
97439,True
97440,False
97441,False
97442,True
97443,True
97444,True
97445,False
97446,True
97447,False
97448,True
97449,False
97450,False
